23 1 0 0 99 268 75 6 2 4 145 145 2 1
19 1 0 0 46 22 64 0 2 1 132 122 2 2
17 1 0 0 52 71 71 1 2 1 47 57 6 5
18 1 1 0 1 114 87 4 2 1 340 0 0 0
23 2 2 0 29 30 75 3 2 1 145 145 2 1
26 1 0 0 31 74 79 4 2 1 260 283 3 3
18 1 0 0 12 27 86 3 2 1 170 173 0 0
16 1 0 0 22 32 56 1 2 1 81 87 1 1
30 1 0 0 60 38 73 6 1 1 50 279 1 0
21 1 0 0 42 38 82 2 1 1 66 63 2 1
25 2 0 0 34 112 81 4 3 1 184 175 1 1
23 1 0 0 69 59 27 3 2 1 254 259 3 4
29 1 0 0 7 32 80 7 2 1 171 162 1 1
28 1 0 0 1 26 68 2 2 1 178 176 1 1
16 2 0 0 23 75 69 4 2 1 207 246 2 0
31 1 0 0 9 39 68 3 2 1 260 285 1 1
18 2 1 0 2 64 72 3 2 1 181 168 1 0
29 1 0 0 8 28 79 0 2 1 173 171 1 0
12 1 0 0 44 6 100 0 2 1 145 145 2 1
26 1 1 0 10 28 85 2 2 1 310 299 1 0
28 1 0 0 15 31 74 1 2 1 191 193 2 2
24 1 0 0 43 55 82 2 1 0 86 89 2 2
25 1 0 0 2 28 93 1 2 1 162 156 0 0
28 1 0 0 29 24 61 1 2 1 145 145 2 1
27 1 0 0 29 44 74 2 2 1 303 286 1 1
24 2 0 0 23 12 92 1 2 1 141 158 1 0
19 1 0 0 34 54 99 7 2 1 45 66 2 1
26 1 0 0 48 19 65 1 1 1 89 96 1 1
17 1 0 0 40 64 54 1 2 1 53 53 7 6
20 2 1 0 3 62 92 3 2 1 118 87 0 0
32 1 0 0 53 46 64 0 2 1 89 62 3 2
24 1 0 0 44 11 97 1 2 1 64 102 2 2
9 1 0 0 59 44 94 3 2 1 145 145 2 1
15 1 0 0 30 23 94 3 2 1 45 70 1 1
24 1 1 0 0 27 97 2 2 1 268 220 0 0
29 1 0 0 23 65 62 10 2 1 165 204 2 1
29 1 0 0 2 17 78 2 2 1 11 47 0 0
27 1 0 0 52 51 64 1 2 1 53 53 5 5
28 1 0 0 12 28 74 1 2 1 190 201 2 2
17 2 0 0 28 35 63 2 2 1 153 150 2 0
21 1 0 0 23 49 86 5 2 1 29 32 2 2
17 1 0 0 19 33 78 1 2 1 28 28 2 2
26 1 0 0 37 28 68 1 2 1 139 143 9 8
26 1 0 0 4 50 94 1 1 1 271 280 0 0
15 1 0 0 24 45 52 1 1 1 81 86 2 1
26 2 1 0 28 63 64 4 2 1 99 179 0 0
16 1 0 0 21 65 86 5 2 1 143 280 0 0
15 1 0 0 38 16 92 1 2 1 108 106 2 2
16 1 0 0 37 12 95 1 2 1 62 70 1 0
23 2 1 0 33 37 56 2 2 1 263 31 1 0
29 1 0 0 62 55 75 3 2 1 322 312 2 0
21 2 0 0 17 86 79 4 2 1 98 139 1 0
20 1 0 0 51 3 100 1 2 1 145 145 2 1
33 1 0 0 16 15 53 1 1 4 85 92 2 1
21 2 0 0 58 104 61 0 2 5 73 63 3 3
24 1 0 0 40 62 87 6 2 1 74 67 4 4
23 1 0 0 40 26 63 1 2 1 106 102 1 2
24 1 0 0 22 25 92 3 2 1 77 55 3 2
18 1 0 0 29 27 84 2 2 1 44 45 6 6
27 1 0 0 31 62 81 4 2 1 37 29 2 1
25 1 1 0 21 18 89 1 2 1 329 199 1 0
24 1 0 0 27 8 95 3 2 1 289 274 3 2
26 1 0 0 19 38 86 2 2 1 215 219 3 3
23 1 0 0 35 24 81 0 2 1 157 164 1 1
24 1 0 0 21 66 84 6 2 1 60 91 2 1
23 1 0 0 51 70 75 2 2 0 145 145 2 1
23 2 1 0 65 90 61 5 2 1 190 198 2 0
21 1 0 0 32 34 82 2 2 1 48 52 4 3
33 1 0 0 8 19 56 1 2 1 93 97 3 3
36 1 0 0 85 38 39 2 2 1 238 20 1 1
27 1 0 0 16 21 75 2 1 0 89 90 2 2
20 2 0 0 5 43 90 3 2 1 187 176 0 0
24 2 0 0 1 43 88 6 2 0 101 107 1 1
25 1 0 0 1 49 85 7 2 1 21 114 1 0
17 1 0 0 36 29 95 1 2 1 197 312 1 0
28 1 0 0 3 33 77 2 2 1 170 164 1 0
24 1 0 0 35 14 54 1 1 1 78 80 2 1
25 1 0 0 0 40 89 5 2 1 197 161 0 0
23 2 1 0 29 83 75 2 2 1 145 145 2 1
30 1 0 0 3 33 76 3 2 1 242 239 1 0
26 1 0 0 8 72 89 6 2 1 245 241 2 2
16 1 0 0 61 22 97 1 2 1 87 114 1 0
19 1 2 0 1 72 87 3 2 1 67 128 0 0
29 1 0 0 8 29 56 2 2 1 207 211 1 1
23 2 0 0 29 29 72 1 2 1 145 145 2 1
23 1 0 0 51 34 75 1 2 0 145 145 2 1
17 1 0 0 27 20 72 1 2 1 172 168 1 0
33 1 0 0 32 29 61 2 2 1 280 281 3 2
26 1 0 0 19 49 84 3 2 1 145 137 1 0
26 2 0 0 23 42 73 7 2 0 89 62 1 1
26 1 0 0 26 23 65 1 2 1 97 104 3 3
18 1 0 0 19 35 94 2 2 1 175 177 0 0
12 1 0 0 36 50 57 3 2 1 86 86 6 7
23 1 0 0 11 41 91 1 2 1 277 254 0 0
14 1 0 0 8 81 77 3 2 1 210 191 1 0
26 1 0 0 11 22 91 3 2 1 95 93 2 1
15 1 0 0 13 47 80 2 2 1 101 119 0 0
30 1 0 0 16 59 69 3 2 1 179 185 1 0
27 1 0 0 20 42 81 2 2 1 258 256 5 4
21 1 0 0 42 98 88 2 2 1 47 48 6 4
24 1 0 0 2 60 85 7 2 1 94 81 1 0
18 2 1 0 20 84 56 4 2 1 90 97 2 1
26 1 0 0 33 21 82 2 2 1 321 323 1 0
25 1 0 0 13 32 95 2 2 1 216 213 2 2
24 1 0 0 6 53 81 5 2 1 171 146 1 1
29 1 0 0 17 35 60 3 2 1 251 247 1 2
21 1 0 0 44 57 64 5 2 1 86 84 4 4
27 1 0 0 11 24 77 0 2 1 174 166 1 1
27 2 0 0 17 25 90 1 2 1 234 257 1 0
22 1 0 0 14 68 91 2 2 1 202 208 2 1
23 1 0 0 29 49 72 1 2 1 123 117 2 2
30 1 0 0 29 105 65 5 2 1 145 145 2 1
32 1 0 0 5 46 62 6 2 1 233 268 0 1
31 1 1 0 14 25 67 4 2 1 191 286 1 0
19 1 1 0 6 33 88 0 2 1 84 85 1 1
27 1 0 0 9 42 47 2 2 1 171 180 1 1
23 1 0 0 25 31 75 2 2 0 145 145 2 1
30 1 0 0 15 43 65 5 2 2 234 233 1 1
29 1 0 0 7 36 77 3 2 1 308 287 2 2
28 2 0 0 33 40 71 2 2 0 67 86 1 1
18 1 0 0 35 32 46 1 2 1 58 68 2 1
21 1 0 0 48 43 81 1 2 1 240 252 1 0
14 1 0 0 48 37 95 0 2 1 50 47 8 5
22 1 0 0 36 34 75 1 2 1 91 82 4 4
23 1 0 0 3 12 94 2 2 1 145 145 2 1
25 2 2 0 12 21 84 2 2 1 33 67 1 0
29 2 0 0 36 47 79 6 2 1 52 63 0 0
22 1 0 0 35 23 85 1 2 1 167 134 0 0
27 1 0 0 2 46 85 2 2 1 155 160 0 0
28 1 1 0 11 40 82 5 2 1 158 143 1 1
23 1 0 0 41 28 83 1 2 1 268 283 1 0
18 1 0 0 19 47 73 2 2 1 98 104 2 2
26 2 2 1 29 69 68 9 3 1 145 145 2 1
29 1 0 0 19 40 73 2 2 1 248 248 3 3
24 1 0 0 44 23 85 1 2 1 146 248 1 0
24 2 0 0 33 38 83 11 2 0 66 67 2 2
24 1 0 0 16 33 78 22 2 1 115 117 2 2
33 1 0 0 47 39 55 2 2 1 234 241 4 4
29 1 0 0 6 36 75 6 2 1 91 86 2 2
22 1 0 0 60 80 62 3 2 1 298 300 2 2
19 1 0 0 44 6 92 1 2 1 145 145 2 1
25 1 0 0 36 13 86 7 2 1 283 320 1 2
17 1 0 0 22 30 95 1 2 1 158 79 0 0
20 1 0 0 38 17 72 1 2 1 88 83 5 4
11 1 0 0 47 8 100 1 2 1 145 145 2 1
20 1 0 0 42 39 77 3 2 1 50 51 3 3
27 1 0 0 12 21 75 1 2 1 170 155 5 4
24 2 0 0 31 42 75 8 2 1 166 138 1 0
22 1 0 0 1 72 82 5 2 1 46 48 0 1
21 1 0 0 15 70 81 2 2 1 285 280 2 1
23 1 0 0 34 31 75 0 2 0 145 145 2 1
23 2 0 0 20 27 92 4 2 0 131 136 0 0
20 1 0 0 31 50 66 2 2 1 65 24 2 1
16 1 0 0 41 22 89 0 1 1 100 120 1 0
17 1 0 0 65 47 60 6 2 1 145 145 2 1
16 1 0 0 24 6 100 1 2 1 145 145 2 1
25 1 0 0 46 27 83 2 2 1 84 93 2 2
32 1 0 0 18 23 63 2 2 1 161 125 0 0
17 2 2 0 4 39 78 5 3 1 259 264 1 0
23 2 2 0 29 32 75 4 2 1 145 145 2 1
25 1 0 0 15 22 75 1 2 1 60 77 1 0
28 1 1 0 18 45 70 3 2 1 53 55 1 1
25 2 0 0 14 37 95 2 2 1 312 315 1 1
21 1 0 0 31 39 83 2 2 0 67 63 2 2
17 1 0 0 56 23 91 1 2 1 66 76 2 2
33 1 0 0 59 48 51 2 1 1 215 201 3 2
32 1 0 0 28 51 66 2 2 1 301 308 1 2
26 1 0 0 52 42 65 4 2 1 357 312 2 0
24 1 0 0 50 12 79 1 1 1 92 95 3 3
20 1 0 0 34 13 89 1 1 1 93 94 2 1
29 1 1 0 16 33 76 4 2 1 97 87 1 1
26 1 0 0 51 64 82 4 2 1 39 51 2 1
27 1 0 0 33 24 87 2 2 1 38 40 1 1
23 1 0 0 22 35 75 2 2 0 145 145 2 1
24 1 0 0 37 39 79 1 2 0 83 88 2 2
23 1 0 0 46 77 66 2 2 1 117 127 3 2
23 2 1 0 29 37 75 2 2 1 145 145 2 1
31 1 0 0 49 33 52 2 2 1 93 105 4 3
25 1 0 0 21 24 83 3 2 1 79 82 2 2
29 1 0 0 34 38 65 2 2 1 256 255 3 3
20 1 0 0 16 30 78 3 2 1 105 106 3 3
23 1 0 0 17 30 84 9 2 1 118 118 2 2
27 1 0 0 23 20 97 2 2 1 27 22 2 2
23 1 0 0 59 61 75 1 2 0 145 145 2 1
27 1 0 0 62 95 70 4 2 1 16 352 2 1
25 1 0 0 28 11 91 1 1 1 111 97 1 0
28 2 0 0 7 24 83 1 2 1 210 203 1 1
25 1 1 0 29 32 66 3 2 1 145 145 2 1
23 1 0 0 30 15 75 4 2 1 145 145 2 1
18 1 0 0 30 71 71 1 2 1 103 103 2 3
21 1 0 0 23 12 85 1 2 1 156 135 1 0
24 1 0 0 31 37 80 1 2 1 90 82 2 2
27 1 0 0 14 25 83 2 2 1 66 61 1 1
22 2 2 0 29 83 63 2 3 1 145 145 2 1
19 1 0 0 16 34 95 1 2 1 131 122 1 0
31 1 0 0 17 26 64 2 2 1 219 216 2 2
33 1 0 0 27 26 60 1 1 1 108 89 3 2
30 1 0 0 34 40 64 3 2 1 250 256 3 2
23 1 0 0 21 24 75 2 2 0 145 145 2 1
14 1 0 0 36 10 88 4 1 1 66 67 2 1
23 1 0 0 50 36 79 3 2 1 145 145 2 1
28 1 1 0 13 57 69 4 2 1 116 241 1 0
19 1 0 0 61 3 100 1 2 1 145 145 2 1
29 1 1 0 7 29 65 3 2 1 30 50 2 0
23 1 1 0 6 42 79 3 2 1 250 302 1 0
19 1 0 0 21 32 69 1 2 0 76 68 1 1
25 1 0 0 66 101 79 2 2 1 44 43 8 5
26 1 0 0 20 61 89 7 1 1 110 40 0 0
25 1 0 0 20 29 79 1 1 1 169 184 1 0
30 1 0 0 16 37 65 3 2 1 225 224 3 2
24 2 1 0 29 24 77 2 2 1 145 145 2 1
12 2 0 0 26 87 69 3 2 1 67 70 1 1
27 1 0 0 2 49 81 7 2 1 71 196 1 1
27 2 1 0 50 96 66 7 2 1 239 173 1 0
28 1 0 0 9 22 68 2 2 1 230 227 0 0
25 2 0 0 23 55 77 4 2 1 224 248 1 0
29 1 0 0 33 31 96 2 2 1 22 34 2 1
26 0 0 0 12 43 93 1 0 1 197 182 0 1
17 1 0 0 25 13 78 2 2 1 98 99 2 2
24 1 0 0 5 22 92 4 2 1 131 118 0 0
22 1 0 0 48 57 95 2 2 1 65 68 1 1
27 1 0 0 11 48 89 23 1 1 179 156 0 0
25 1 0 0 37 31 65 1 1 3 85 89 1 1
22 2 1 0 24 65 75 3 2 1 263 270 1 1
17 1 0 0 29 23 88 0 1 1 71 58 1 1
23 1 0 0 50 24 75 1 2 0 145 145 2 1
16 1 0 0 29 18 87 1 2 1 169 157 1 0
23 1 0 0 43 16 75 1 2 0 145 145 2 1
31 1 1 0 7 35 66 4 2 1 295 279 1 0
30 1 0 0 30 37 69 1 2 1 239 242 3 4
23 1 0 0 59 55 57 5 2 1 73 76 5 4
27 1 0 0 17 29 89 1 1 0 14 45 3 1
18 1 0 0 38 16 84 2 1 1 152 150 1 0
17 2 0 0 32 77 64 1 2 1 47 33 0 0
24 1 1 0 18 43 73 3 2 1 103 113 1 0
34 1 0 0 16 4 54 0 2 1 81 83 3 2
23 1 0 0 27 43 75 1 2 0 145 145 2 1
23 1 0 0 4 45 95 5 2 1 77 92 0 0
26 2 1 0 8 93 77 4 2 0 50 66 1 1
23 1 0 0 11 65 75 2 2 0 145 145 2 1
14 1 0 0 35 50 72 2 2 1 95 95 4 4
25 1 0 0 29 69 91 2 2 1 181 175 1 1
30 1 0 0 43 37 66 10 2 1 299 311 1 0
23 1 0 0 18 36 80 4 2 1 81 61 1 2
22 1 0 0 49 31 66 2 2 1 94 98 4 4
30 1 0 0 16 27 70 2 2 1 249 244 1 0
27 1 0 0 38 46 70 13 2 1 54 79 0 0
21 1 0 0 26 3 99 1 2 1 145 145 2 1
26 1 0 0 17 30 66 1 2 1 226 217 3 3
25 1 0 0 20 10 72 1 2 1 156 92 0 0
23 1 0 0 37 26 75 1 2 0 145 145 2 1
33 1 0 0 31 37 67 2 1 5 269 245 2 2
15 1 0 0 42 30 90 2 2 0 63 75 1 0
16 1 0 0 80 33 85 2 2 1 145 145 2 1
25 1 0 0 32 31 77 2 2 1 57 60 3 3
26 1 0 0 25 20 66 2 2 1 77 79 5 4
28 1 0 0 30 38 79 2 2 1 141 138 2 2
25 1 0 0 29 15 72 2 2 1 51 32 1 1
24 1 0 0 62 46 67 1 1 1 143 169 2 0
28 1 0 0 14 11 72 2 2 1 251 243 1 1
20 1 0 0 36 73 92 3 2 1 86 98 1 1
23 2 2 0 4 35 82 6 3 1 194 197 1 1
30 1 0 0 10 27 77 2 1 0 225 225 1 1
27 1 0 0 30 39 66 1 2 0 88 89 1 2
17 1 0 0 45 83 64 3 2 1 93 99 5 3
26 1 0 0 52 26 93 2 2 1 84 75 1 1
24 1 0 0 50 70 91 2 2 1 341 319 0 0
25 1 0 0 8 75 81 11 2 1 170 167 1 0
29 2 1 0 34 98 68 5 2 1 136 136 2 0
22 2 0 0 20 38 87 2 2 1 98 86 2 0
15 2 0 0 31 61 68 4 2 1 169 135 1 0
28 2 1 0 7 31 81 3 3 1 206 196 0 0
22 1 0 0 57 49 46 1 2 1 148 150 3 2
25 2 0 0 29 17 91 3 2 1 145 145 2 1
29 1 0 0 3 36 74 2 2 1 124 124 1 1
16 1 0 0 42 92 42 6 2 1 90 100 3 3
28 1 0 0 16 18 64 1 2 1 167 183 3 2
28 1 0 0 3 21 90 2 1 1 274 281 1 0
21 1 0 0 42 29 44 1 2 1 96 106 2 2
